1 10 3319 144 2 172 452 808 38 595 834 109 259 216 295 586 120 602 242 61 568 856 457
2 10 4115 901 951 617 977 566 29 89 28 776 547 514 660 470 731 200 486 610 89 401 543
3 10 4049 800 702 506 297 690 32 657 936 520 334 130 30 852 671 170 572 548 350 189 602
4 10 3146 640 790 166 937 59 833 829 70 354 294 654 741 162 877 530 235 197 675 342 298
5 10 4491 549 943 629 954 956 213 588 862 535 833 199 216 951 427 592 67 345 72 270 650
6 10 4360 708 701 248 86 962 477 607 743 454 782 751 691 307 708 813 46 448 744 152 138
7 10 3783 693 780 466 867 722 539 332 198 620 350 905 316 175 768 108 330 137 471 571 305
8 10 3872 818 740 102 950 666 48 322 982 379 795 219 100 643 392 261 933 503 313 928 927
9 10 4299 437 672 638 944 966 208 202 575 801 770 774 731 68 839 228 617 484 102 776 773
10 10 4974 886 773 906 96 866 639 409 553 184 260 412 161 628 162 754 268 382 887 791 796
11 10 5011 65 99 476 188 904 558 784 634 692 475 872 399 769 132 733 770 586 63 383 948
12 10 3988 125 637 454 264 796 283 435 676 44 890 645 528 919 232 635 646 877 324 56 660
13 10 4495 575 577 809 657 242 343 114 599 502 863 980 751 642 853 586 309 698 826 471 375
14 10 5257 341 281 849 167 579 933 194 990 705 265 518 398 503 970 980 457 992 185 911 875
15 10 3564 423 185 232 226 300 463 223 434 944 218 777 408 245 943 75 909 319 663 917 859
16 10 2682 80 301 387 701 97 183 710 511 281 825 379 631 539 841 459 925 354 10 67 807
17 10 2912 559 332 361 534 223 448 631 157 295 529 203 981 288 450 789 84 124 785 167 490
18 10 4862 823 71 480 52 810 822 402 468 454 857 845 118 990 711 403 813 615 444 256 237
19 10 3287 297 406 243 927 890 947 670 498 312 173 62 225 384 150 119 509 806 870 326 498
20 10 4150 789 440 701 801 385 719 88 274 119 443 990 300 573 110 263 604 401 234 879 378
21 10 4176 386 962 622 462 500 42 659 8 928 243 269 330 348 677 910 296 258 994 340 317
22 10 2756 4 945 568 642 320 933 170 142 283 580 918 852 54 289 817 93 58 34 253 976
23 10 2816 392 599 15 276 192 746 801 895 1000 324 6 788 429 898 379 260 209 632 98 963
24 10 4059 660 7 332 429 774 316 324 982 855 1 207 928 537 489 71 150 533 706 781 839
25 10 4431 348 67 963 602 120 773 557 151 632 896 875 472 386 278 836 472 501 221 321 765
26 10 5213 194 141 646 867 973 592 882 175 591 448 151 884 653 904 473 302 955 376 999 595
27 10 2706 481 658 83 673 767 590 164 957 188 228 249 524 172 494 961 473 153 420 165 440
28 10 4588 505 594 291 210 385 912 429 421 768 120 815 362 780 921 697 633 896 799 169 898
29 10 3922 851 789 415 407 100 376 695 439 898 724 393 150 736 826 536 877 163 959 116 904
30 10 3930 3 751 798 416 865 932 75 915 318 238 711 55 413 940 935 840 595 39 200 334
31 10 3609 316 688 867 11 860 4 376 233 297 297 161 779 200 903 787 168 198 657 450 782
32 10 3148 165 394 235 411 92 412 297 59 790 409 415 955 192 564 16 798 979 280 754 141
33 10 4512 430 273 626 869 794 909 514 465 751 299 738 358 543 967 349 613 33 460 863 316
34 10 4864 576 37 133 566 933 401 857 871 688 462 894 617 202 182 452 19 716 527 630 494
35 10 3868 451 91 619 522 411 273 925 530 118 768 241 33 724 105 525 187 779 568 43 977
36 10 3772 512 908 955 141 621 144 505 365 512 931 317 75 593 176 129 749 356 284 216 526
37 10 4493 39 869 470 849 661 925 820 457 737 833 913 142 783 694 506 261 230 320 458 307
38 10 4198 883 904 36 527 913 364 230 65 757 570 946 812 720 236 262 436 130 665 371 906
39 10 3793 558 57 381 4 472 43 876 376 364 506 465 606 429 185 771 502 267 19 159 659
40 10 4828 849 67 248 117 838 973 261 419 868 816 948 572 898 612 122 123 464 246 540 485
41 10 4240 57 674 309 166 280 570 996 687 237 157 873 743 990 655 950 599 78 652 530 693
42 10 5760 428 494 734 72 846 259 715 916 812 882 372 294 967 229 965 530 899 595 462 81
43 10 2973 652 687 80 676 56 637 3 323 431 551 24 256 519 757 358 20 775 19 819 693
44 10 4983 708 640 968 7 653 970 249 118 268 607 94 754 991 82 368 573 991 375 939 648
45 10 3764 9 516 100 899 288 735 457 925 75 32 620 484 944 281 735 869 714 489 764 24
46 10 4086 722 587 300 408 577 892 768 134 530 315 713 979 131 776 112 630 623 386 632 931
47 10 3686 741 134 469 875 907 525 122 495 326 771 130 815 976 537 494 135 406 595 37 99
48 10 3940 311 793 119 858 237 391 531 320 924 828 753 682 552 426 933 297 167 966 398 369
49 10 3844 997 14 381 839 450 329 480 561 542 969 540 552 288 140 20 540 867 792 241 992
50 10 3180 304 448 866 972 115 837 81 465 642 336 84 820 512 909 389 934 155 999 828 784
