1 10 6634 288 2 343 452 1616 38 1189 834 218 259 432 295 1171 120 1203 242 121 568 1712 457
2 10 8227 1802 951 1233 977 1131 29 177 28 1552 547 1028 660 939 731 400 486 1220 89 802 543
3 10 8096 1600 702 1012 297 1380 32 1313 936 1039 334 259 30 1704 671 339 572 1096 350 378 602
4 10 6290 1280 790 332 937 118 833 1658 70 707 294 1308 741 324 877 1059 235 394 675 683 298
5 10 8978 1098 943 1257 954 1911 213 1175 862 1070 833 397 216 1902 427 1183 67 690 72 540 650
6 10 8716 1416 701 496 86 1924 477 1213 743 908 782 1501 691 613 708 1625 46 895 744 304 138
7 10 7564 1385 780 932 867 1444 539 664 198 1240 350 1809 316 350 768 215 330 274 471 1142 305
8 10 7740 1636 740 203 950 1332 48 643 982 758 795 438 100 1285 392 521 933 1005 313 1855 927
9 10 8596 874 672 1276 944 1932 208 403 575 1601 770 1548 731 136 839 455 617 968 102 1552 773
10 10 9947 1772 773 1811 96 1732 639 818 553 368 260 824 161 1256 162 1508 268 763 887 1582 796
11 10 10019 129 99 952 188 1808 558 1567 634 1384 475 1743 399 1537 132 1466 770 1172 63 766 948
12 10 7972 249 637 907 264 1592 283 869 676 87 890 1290 528 1837 232 1269 646 1754 324 112 660
13 10 8988 1150 577 1617 657 484 343 228 599 1003 863 1960 751 1283 853 1172 309 1396 826 942 375
14 10 10512 682 281 1698 167 1157 933 388 990 1409 265 1035 398 1006 970 1960 457 1984 185 1822 875
15 10 7122 845 185 464 226 599 463 445 434 1888 218 1553 408 489 943 149 909 637 663 1834 859
16 10 5360 160 301 773 701 194 183 1419 511 561 825 757 631 1078 841 918 925 707 10 134 807
17 10 5820 1118 332 721 534 445 448 1262 157 589 529 406 981 575 450 1578 84 247 785 334 490
18 10 9719 1645 71 960 52 1619 822 803 468 907 857 1689 118 1980 711 805 813 1229 444 512 237
19 10 6570 593 406 486 927 1779 947 1339 498 624 173 124 225 767 150 238 509 1612 870 651 498
20 10 8296 1577 440 1401 801 769 719 176 274 238 443 1979 300 1145 110 526 604 802 234 1758 378
21 10 8350 772 962 1244 462 1000 42 1317 8 1856 243 537 330 696 677 1820 296 516 994 680 317
22 10 5509 8 945 1135 642 639 933 340 142 566 580 1836 852 108 289 1633 93 116 34 506 976
23 10 5629 783 599 30 276 383 746 1601 895 2000 324 11 788 858 898 757 260 418 632 196 963
24 10 8114 1320 7 664 429 1547 316 647 982 1709 1 414 928 1073 489 142 150 1065 706 1562 839
25 10 8860 696 67 1926 602 239 773 1114 151 1264 896 1750 472 771 278 1672 472 1002 221 641 765
26 10 10423 387 141 1291 867 1945 592 1763 175 1182 448 301 884 1306 904 946 302 1910 376 1998 595
27 10 5408 962 658 165 673 1533 590 328 957 375 228 497 524 344 494 1921 473 305 420 330 440
28 10 9173 1010 594 582 210 770 912 858 421 1535 120 1630 362 1559 921 1394 633 1792 799 337 898
29 10 7840 1701 789 830 407 200 376 1389 439 1796 724 785 150 1472 826 1072 877 325 959 231 904
30 10 7856 5 751 1595 416 1730 932 150 915 636 238 1421 55 825 940 1869 840 1189 39 400 334
31 10 7215 632 688 1733 11 1720 4 752 233 594 297 321 779 399 903 1574 168 395 657 899 782
32 10 6293 330 394 470 411 184 412 594 59 1579 409 829 955 384 564 32 798 1957 280 1508 141
33 10 9021 860 273 1252 869 1587 909 1027 465 1502 299 1475 358 1086 967 697 613 65 460 1726 316
34 10 9726 1152 37 266 566 1866 401 1714 871 1376 462 1787 617 404 182 903 19 1431 527 1259 494
35 10 7734 901 91 1238 522 822 273 1849 530 236 768 482 33 1448 105 1049 187 1558 568 85 977
36 10 7539 1023 908 1909 141 1242 144 1009 365 1023 931 633 75 1185 176 257 749 711 284 432 526
37 10 8982 77 869 940 849 1321 925 1639 457 1473 833 1825 142 1566 694 1011 261 460 320 916 307
38 10 8396 1766 904 72 527 1826 364 460 65 1513 570 1892 812 1440 236 524 436 260 665 742 906
39 10 7581 1115 57 761 4 943 43 1751 376 728 506 929 606 857 185 1541 502 534 19 318 659
40 10 9652 1697 67 495 117 1675 973 521 419 1736 816 1895 572 1796 612 244 123 928 246 1079 485
41 10 8473 114 674 617 166 559 570 1991 687 473 157 1746 743 1979 655 1899 599 155 652 1059 693
42 10 11516 856 494 1467 72 1692 259 1429 916 1623 882 743 294 1934 229 1930 530 1798 595 923 81
43 10 5944 1304 687 159 676 112 637 6 323 862 551 48 256 1037 757 715 20 1549 19 1638 693
44 10 9962 1416 640 1935 7 1305 970 497 118 536 607 187 754 1982 82 735 573 1982 375 1878 648
45 10 7526 17 516 200 899 576 735 913 925 149 32 1240 484 1887 281 1470 869 1428 489 1528 24
46 10 8171 1443 587 600 408 1154 892 1536 134 1060 315 1426 979 262 776 224 630 1246 386 1263 931
47 10 7367 1482 134 937 875 1814 525 243 495 651 771 259 815 1952 537 987 135 811 595 73 99
48 10 7875 622 793 237 858 473 391 1061 320 1848 828 1506 682 1103 426 1865 297 334 966 795 369
49 10 7686 1993 14 761 839 899 329 960 561 1084 969 1080 552 575 140 40 540 1734 792 482 992
50 10 6358 607 448 1731 972 230 837 162 465 1283 336 168 820 1024 909 778 934 309 999 1656 784
