1 12 17166 575 1 686 226 3232 19 2378 417 435 130 864 148 2341 60 2405 121 242 284 3423 229 1075 451 3802 309
2 12 15173 2261 15 354 14 3103 274 2055 330 1878 366 800 243 2439 45 1604 272 353 400 2808 253 1185 345 127 329
3 12 20176 2078 167 518 15 3408 336 677 286 2191 175 755 301 3910 320 3160 83 3745 30 3329 415 277 177 1173 327
4 12 20894 648 439 2118 118 787 338 1366 149 3416 275 3772 315 3814 478 852 294 3448 268 3329 100 861 476 1707 296
5 12 19915 1380 36 1079 325 2535 354 2802 124 344 481 1908 304 2970 227 3127 376 2763 154 2829 407 184 224 2973 76
6 12 20100 2169 347 3120 233 3467 361 2153 166 792 310 1400 453 1262 88 3072 54 1317 69 1884 286 1217 341 3272 370
7 12 23923 3797 333 189 161 3925 190 3180 110 400 322 1566 131 3730 252 1251 464 3705 258 1747 336 2551 472 3863 104
8 12 24492 2300 401 3077 387 2921 34 3356 114 2468 242 406 388 3089 69 3543 387 3621 48 3464 320 1635 277 736 130
9 12 21860 641 314 647 377 1072 191 3547 396 3183 303 257 50 1904 94 3616 279 3133 317 2767 238 3485 200 3074 66
10 12 21461 3079 293 251 192 3792 133 498 319 1814 132 3184 142 1737 338 173 445 2579 264 3674 116 2538 323 3508 162
11 12 21458 2638 86 2300 289 3233 329 968 172 456 300 2006 432 3920 376 2565 427 2343 155 2791 413 1884 188 1719 171
12 12 23012 3396 84 2314 467 776 495 2817 133 2069 199 2012 485 3919 229 3968 93 3643 438 2212 212 737 116 903 150
13 12 17140 890 217 3775 109 3106 204 978 472 297 455 1273 332 3667 430 662 40 1201 194 2802 49 732 355 2042 141
14 12 15613 1513 316 2155 421 1836 463 1414 5 268 404 414 280 1327 181 2133 112 1792 316 628 148 2113 102 3924 144
15 12 18521 3156 42 493 393 667 245 3201 412 281 240 206 405 3285 201 1869 227 3428 423 472 495 2842 202 3252 308
16 12 18625 1023 119 1461 149 1623 122 3708 445 3786 335 1991 156 691 31 899 192 600 60 2033 403 3477 163 1990 212
