1 12 8585 288 1 343 226 1616 19 1189 417 218 130 432 148 1171 60 1203 121 121 284 1712 229 538 451 1901 309
2 12 7589 1131 15 177 14 1552 274 1028 330 939 366 400 243 1220 45 802 272 177 400 1404 253 593 345 64 329
3 12 10091 1039 167 259 15 1704 336 339 286 1096 175 378 301 1955 320 1580 83 1873 30 1665 415 139 177 587 327
4 12 10448 324 439 1059 118 394 338 683 149 1708 275 1886 315 1907 478 426 294 1724 268 1665 100 431 476 854 296
5 12 9960 690 36 540 325 1268 354 1401 124 172 481 954 304 1485 227 1564 376 1382 154 1415 407 92 224 1487 76
6 12 10052 1085 347 1560 233 1734 361 1077 166 396 310 700 453 631 88 1536 54 659 69 942 286 609 341 1636 370
7 12 11964 1899 333 95 161 1963 190 1590 110 200 322 783 131 1865 252 626 464 1853 258 874 336 1276 472 1932 104
8 12 12248 1150 401 1539 387 1461 34 1678 114 1234 242 203 388 1545 69 1772 387 1811 48 1732 320 818 277 368 130
9 12 10933 321 314 324 377 536 191 1774 396 1592 303 129 50 952 94 1808 279 1567 317 1384 238 1743 200 1537 66
10 12 10732 1540 293 126 192 1896 133 249 319 907 132 1592 142 869 338 87 445 1290 264 1837 116 1269 323 1754 162
11 12 10731 1319 86 1150 289 1617 329 484 172 228 300 1003 432 1960 376 1283 427 1172 155 1396 413 942 188 860 171
12 12 11508 1698 84 1157 467 388 495 1409 133 1035 199 1006 485 1960 229 1984 93 1822 438 1106 212 369 116 452 150
13 12 8572 445 217 1888 109 1553 204 489 472 149 455 637 332 1834 430 331 40 601 194 1401 49 366 355 1021 141
14 12 7808 757 316 1078 421 918 463 707 5 134 404 207 280 664 181 1067 112 896 316 314 148 1057 102 1962 144
15 12 9263 1578 42 247 393 334 245 1601 412 141 240 103 405 1643 201 935 227 1714 423 236 495 1421 202 1626 308
16 12 9316 512 119 731 149 812 122 1854 445 1893 335 996 156 346 31 450 192 300 60 1017 403 1739 163 995 212
17 12 8495 880 351 1602 193 1437 44 548 60 886 495 600 287 219 132 1208 201 468 440 755 470 772 481 1244 231
18 12 6343 84 330 15 464 485 135 659 174 1353 455 591 129 1987 170 633 49 8 473 1135 321 639 467 340 71
19 12 8361 1160 459 1703 27 577 409 185 29 68 127 1951 157 783 300 30 138 383 373 1601 448 2000 162 11 394
20 12 10416 1795 190 520 105 1264 49 1926 178 1320 4 664 215 1547 158 647 491 1709 1 414 464 1073 245 142 75
