1 12 30037 1006 1 1200 226 5656 19 4161 417 761 130 1512 148 4096 60 4209 121 423 284 5990 229 1881 451 6652 309
2 12 26548 3956 15 619 14 5429 274 3595 330 3286 366 1399 243 4268 45 2807 272 618 400 4913 253 2074 345 222 329
3 12 35305 3635 167 907 15 5963 336 1185 286 3834 175 1321 301 6842 320 5529 83 6553 30 5826 415 485 177 2052 327
4 12 36564 1134 439 3707 118 1376 338 2390 149 5978 275 6601 315 6675 478 1491 294 6034 268 5826 100 1506 476 2988 296
5 12 34848 2414 36 1888 325 4435 354 4903 124 602 481 3339 304 5198 227 5472 376 4835 154 4951 407 322 224 5202 76
6 12 35172 3795 347 5460 233 6067 361 3768 166 1385 310 2450 453 2208 88 5375 54 2305 69 3297 286 2130 341 5726 370
7 12 41860 6644 333 330 161 6868 190 5564 110 700 322 2740 131 6527 252 2188 464 6484 258 3057 336 4464 472 6759 104
8 12 42860 4024 401 5385 387 5111 34 5872 114 4319 242 711 388 5406 69 6201 387 6337 48 6061 320 2862 277 1287 130
9 12 38253 1121 314 1132 377 1875 191 6207 396 5571 303 450 50 3331 94 6327 279 5483 317 4842 238 6098 200 5380 66
10 12 37552 5388 293 438 192 6636 133 871 319 3175 132 5571 142 3039 338 302 445 4513 264 6429 116 4441 323 6138 162
11 12 37548 4616 86 4024 289 5658 329 1694 172 797 300 3510 432 6859 376 4488 427 4101 155 4884 413 3297 188 3007 171
12 12 40267 5943 84 4048 467 1358 495 4929 133 3620 199 3520 485 6857 229 6944 93 6375 438 3870 212 1290 116 1580 150
13 12 29988 1556 217 6605 109 5434 204 1711 472 520 455 2227 332 6417 430 1158 40 2101 194 4903 49 1280 355 3574 141
14 12 27320 2647 316 3771 421 3213 463 2474 5 469 404 724 280 2321 181 3733 112 3135 316 1099 148 3698 102 6866 144
15 12 32408 5522 42 863 393 1167 245 5602 412 491 240 359 405 5748 201 3271 227 5999 423 826 495 4973 202 5690 308
16 12 32591 1791 119 2557 149 2839 122 6488 445 6626 335 3484 156 1208 31 1573 192 1050 60 3558 403 6084 163 3481 212
17 12 29720 3079 351 5607 193 5027 44 1917 60 3099 495 2099 287 765 132 4226 201 1638 440 2640 470 2702 481 4352 231
18 12 22187 294 330 50 464 1696 135 2304 174 4736 455 2066 129 6952 170 2216 49 26 473 3970 321 2236 467 1188 71
19 12 29250 4058 459 5958 27 2019 409 645 29 235 127 6827 157 2741 300 103 138 1338 373 5603 448 6999 162 37 394
20 12 36448 6281 190 1820 105 4423 49 6740 178 4618 4 2324 215 5414 158 2264 491 5982 1 1447 464 3753 245 495 75
21 12 39645 4939 391 5870 279 2434 34 6740 301 836 387 3897 76 4422 448 6122 236 2697 139 5852 236 3506 111 2242 383
22 12 43708 1353 71 4517 434 6805 296 6171 88 4137 224 1053 442 4569 452 3310 151 6685 188 6992 298 4439 241 4605 42
23 12 26038 5364 295 1148 479 1311 114 1737 262 1204 247 6723 237 1068 210 1153 220 833 253 4158 146 1468 193 6381 215
24 12 38668 5371 60 5703 181 5455 461 4878 317 6271 400 1179 449 352 426 5518 208 2848 50 2628 348 3070 449 5062 197
25 12 36908 5151 413 3751 439 1136 480 807 452 5580 2 5253 399 2912 433 6523 38 6402 159 1662 356 384 207 6575 468
26 12 29954 4162 20 1400 167 5734 158 4814 434 73 430 23 188 1629 149 2074 81 5447 100 6317 394 1175 99 4595 225
27 12 32341 6479 83 2757 118 2876 46 2880 149 411 395 2859 208 6685 96 3948 8 5582 490 1959 377 981 68 3010 137
28 12 38606 6081 397 6363 257 3253 376 2089 369 2502 272 6768 175 4289 17 3216 432 2208 431 4030 19 930 283 6529 201
29 12 31868 6091 344 3230 447 4314 101 1274 226 133 358 3683 315 3455 338 3154 46 4333 261 2875 137 6470 265 824 384
30 12 32923 231 362 731 263 1309 390 3972 22 6836 284 3578 454 6679 71 4347 72 3529 183 3581 466 2215 38 4146 88
31 12 37585 5240 178 1986 108 3677 67 268 435 3289 425 4621 463 5734 229 5153 417 6388 71 5481 347 3536 131 1609 160
32 12 32372 2146 258 6180 452 252 264 6390 182 1609 33 5294 285 6622 406 5040 118 1833 218 908 333 2595 453 1596 279
33 12 29344 2663 2 3298 22 6127 188 2546 253 3249 303 2997 93 5392 251 1868 10 1113 330 6150 425 465 124 813 419
34 12 36539 1823 210 6076 408 6630 286 6284 306 854 62 3246 123 3777 243 2318 29 4713 155 1157 140 3987 498 4809 119
35 12 36326 6109 372 6925 328 6646 300 540 326 3704 347 1090 214 3456 367 500 423 1810 358 6407 406 6169 186 2052 484
36 12 36804 6754 265 6293 298 3228 41 2406 326 4809 40 4727 28 4459 2 2255 216 3855 12 1786 260 5297 179 136 388
37 12 34480 5730 347 3974 354 4478 484 44 327 6785 125 826 134 4249 47 5273 496 574 184 4011 496 2622 470 4535 248
