1 17 614 15 2 18 452 81 38 60 834 11 259 22 295 59 120 61 242 7 568 86 457 27 901 96 617 98 566 3 89 3 776 55 514 66 470
2 17 540 20 486 61 89 41 543 9 800 71 506 30 690 4 657 94 520 34 130 3 852 68 170 58 548 35 189 61 978 64 790 17 937 6 833
3 17 709 7 354 30 654 75 162 88 530 24 197 68 342 30 854 55 943 63 954 96 213 59 862 54 833 20 216 96 427 60 67 35 72 27 650
4 17 728 71 701 25 86 97 477 61 743 46 782 76 691 31 708 82 46 45 744 16 138 55 693 78 466 87 722 54 332 20 620 35 905 32 175
5 17 783 11 330 14 471 58 305 69 818 74 102 95 666 5 322 99 379 80 219 10 643 40 261 94 503 32 928 93 516 44 672 64 944 97 208
6 17 856 58 801 77 774 74 68 84 228 62 484 11 776 78 138 89 773 91 96 87 639 41 553 19 260 42 161 63 162 76 268 39 887 80 796
7 17 791 7 99 48 188 91 558 79 634 70 475 88 399 77 132 74 770 59 63 39 948 27 125 64 454 27 796 29 435 68 44 89 645 53 919
8 17 779 64 646 88 324 6 660 18 575 58 809 66 242 35 114 60 502 87 980 76 642 86 586 31 698 83 471 38 430 35 281 85 167 58 933
9 17 692 99 705 27 518 40 503 97 980 46 992 19 911 88 553 43 185 24 226 30 463 23 434 95 218 78 408 25 943 8 909 32 663 92 859
10 17 520 8 301 39 701 10 183 71 511 29 825 38 631 54 841 46 925 36 10 7 807 11 559 34 361 54 223 45 631 16 295 53 203 99 288
11 17 639 79 84 13 785 17 490 81 823 8 480 6 810 83 402 47 454 86 845 12 990 72 403 82 615 45 256 24 366 30 406 25 927 89 947
12 17 653 50 312 18 62 23 384 15 119 51 806 87 326 50 423 79 440 71 801 39 719 9 274 12 443 99 300 58 110 27 604 41 234 88 378
13 17 757 39 962 63 462 50 42 66 8 93 243 27 330 35 677 91 296 26 994 34 317 10 4 95 568 65 320 94 170 15 283 58 918 86 54
14 17 772 82 93 6 34 26 976 32 392 60 15 28 192 75 801 90 1000 33 6 79 429 90 379 26 209 64 98 97 356 66 7 34 429 78 316
15 17 776 99 855 1 207 93 537 49 71 15 533 71 781 84 557 35 67 97 602 12 773 56 151 64 896 88 472 39 278 84 472 51 221 33 765
16 17 869 20 141 65 867 98 592 89 175 60 448 16 884 66 904 48 302 96 376 100 595 64 481 66 83 68 767 59 164 96 188 23 249 53 172
17 17 697 97 473 16 420 17 440 12 505 60 291 21 385 92 429 43 768 12 815 37 780 93 697 64 896 80 169 90 51 86 789 42 407 10 376
18 17 788 44 898 73 393 15 736 83 536 88 163 96 116 91 798 1 751 80 416 87 932 8 915 32 238 72 55 42 940 94 840 60 39 20 334
19 17 651 32 688 87 11 86 4 38 233 30 297 17 779 20 903 79 168 20 657 45 782 93 165 40 235 42 92 42 297 6 790 41 415 96 192
20 17 729 2 798 98 280 76 141 14 430 28 626 87 794 91 514 47 751 30 738 36 543 97 349 62 33 46 863 32 861 58 37 14 566 94 401
21 17 648 88 688 47 894 62 202 19 452 2 716 53 630 50 675 46 91 62 522 42 273 93 530 12 768 25 33 73 105 53 187 78 568 5 977
22 17 720 52 908 96 141 63 144 51 365 52 931 32 75 60 176 13 749 36 284 22 526 14 39 87 470 85 661 93 820 46 737 84 913 15 783
23 17 694 51 261 23 320 46 307 52 883 91 36 53 913 37 230 7 757 57 946 82 720 24 262 44 130 67 371 91 228 56 57 39 4 48 43
24 17 716 38 364 51 465 61 429 19 771 51 267 2 159 66 879 85 67 25 117 84 973 27 419 87 816 95 572 90 612 13 123 47 246 54 485
25 17 674 6 674 31 166 28 570 100 687 24 157 88 743 99 655 95 599 8 652 53 693 16 428 50 734 8 846 26 715 92 812 89 372 30 967
26 17 775 97 530 90 595 47 81 35 652 69 80 68 56 64 3 33 431 56 24 26 519 76 358 2 775 2 819 70 568 71 640 97 7 66 970
27 17 634 12 268 61 94 76 991 9 368 58 991 38 939 65 496 1 516 10 899 29 735 46 925 8 32 62 484 95 281 74 869 72 489 77 24
28 17 759 73 587 30 408 58 892 77 134 53 315 72 979 14 776 12 630 63 386 64 931 68 741 14 469 88 907 53 122 50 326 78 130 82 976
29 17 760 50 135 41 595 4 99 75 311 80 119 86 237 40 531 32 924 83 753 69 552 43 933 30 167 97 398 37 201 100 14 39 839 45 329
30 17 688 57 542 97 540 56 288 14 20 54 867 80 241 100 134 31 448 87 972 12 837 9 465 65 336 9 820 52 909 39 934 16 999 83 784
31 17 594 89 978 46 364 37 89 87 762 13 447 39 15 80 218 4 942 77 871 17 256 16 932 46 24 54 500 68 756 2 393 29 635 39 720
32 17 694 35 398 22 857 2 766 99 411 46 900 100 580 48 179 79 716 93 141 91 164 66 834 7 848 34 889 68 217 42 293 16 496 20 504
33 17 762 72 325 30 658 64 90 90 84 35 341 41 439 43 81 71 851 13 678 96 56 6 914 47 738 20 909 49 117 95 530 88 78 93 654
34 17 798 92 895 12 840 39 402 84 850 67 454 14 507 84 920 97 125 36 174 52 7 68 578 11 222 74 302 87 84 96 533 14 913 71 452
35 17 660 16 222 49 425 8 149 43 453 93 128 51 334 78 548 36 522 61 574 30 539 70 316 71 625 95 989 39 931 11 856 46 728 28 502
36 17 695 49 508 37 787 8 976 12 677 65 181 74 803 50 556 59 381 36 469 64 476 97 300 43 597 76 188 3 700 34 946 62 114 100 389
37 17 799 15 274 86 226 12 116 73 110 81 646 83 371 100 439 68 516 57 754 61 31 1 157 60 36 56 790 83 658 70 346 33 580 60 1000
