1 15 2179 193 60 167 26 145 27 435 9 270 49 391 41 311 66 65 34 23 79 172 36 260 88 58 96 45 59 139 84 50 60
2 15 2112 257 14 233 33 261 95 335 33 19 80 270 84 97 79 53 13 325 89 82 64 341 58 152 58 68 99 21 100 126 43
3 15 2251 57 78 58 91 300 19 647 7 194 56 20 45 212 13 216 49 179 47 156 99 200 72 11 58 501 66 7 32 56 65
4 15 1480 68 15 184 6 25 40 402 28 1 1 103 26 19 1 399 78 126 39 28 89 97 31 46 100 40 16 233 82 80 64
5 15 2275 202 90 124 96 203 76 290 42 134 86 222 91 214 20 22 76 250 74 34 62 138 87 425 14 76 12 233 4 277 53
6 15 1552 70 8 132 85 88 79 88 23 95 56 152 25 28 42 53 90 389 13 402 66 119 30 34 97 226 82 33 66 31 12
7 15 2047 394 76 10 37 57 74 233 53 22 78 230 82 25 50 406 10 254 80 68 17 35 37 162 33 29 84 23 37 611 80
8 15 1889 544 54 245 40 144 77 18 46 167 85 150 68 50 6 87 74 55 88 36 36 423 23 137 96 80 51 12 94 214 98
9 15 1579 55 12 9 84 145 12 1 1 221 6 600 64 82 79 82 49 89 18 331 52 33 100 3 32 122 56 106 6 95 55
10 15 1768 151 48 121 40 326 19 363 40 32 92 85 36 54 37 178 71 347 49 252 91 5 17 28 98 43 16 37 49 189 7
11 15 1460 188 6 124 81 40 5 41 64 88 55 49 4 133 5 152 88 122 70 61 42 83 55 161 19 117 28 275 55 192 41
12 15 2344 115 16 363 50 268 22 19 81 586 56 50 21 60 100 226 37 136 5 177 39 275 48 94 95 339 21 161 39 62 3
13 15 1592 3 77 138 43 238 85 348 35 103 3 175 27 136 7 37 1 97 52 10 21 364 90 158 73 12 76 40 71 132 90
14 15 2953 376 45 288 72 451 55 138 75 121 6 202 89 463 96 327 4 9 65 394 84 375 68 203 93 20 33 139 13 186 21
15 15 2484 188 100 49 87 312 5 206 15 283 34 117 98 383 11 153 21 257 18 48 34 5 83 83 45 190 85 623 16 208 57
16 15 2177 82 28 287 65 5 72 113 76 105 11 157 66 180 90 113 34 284 91 18 29 466 31 724 9 19 78 26 69 143 40
17 15 1856 55 24 53 99 194 45 4 24 336 5 43 19 121 67 150 100 21 87 395 57 96 78 99 69 383 68 99 36 272 82
18 15 1636 118 38 324 94 199 98 87 1 316 100 143 14 7 90 200 14 30 30 41 18 40 32 186 62 127 45 125 85 102 77
19 15 2275 254 5 45 19 181 69 67 11 138 59 200 75 40 71 259 98 48 43 95 64 548 77 36 51 635 54 60 68 238 82
20 15 1572 36 65 24 70 144 24 211 21 66 14 60 91 177 62 381 70 54 70 5 63 71 81 164 8 310 91 47 3 215 74
21 15 2616 69 94 338 11 305 76 275 40 177 85 41 8 211 31 89 46 271 35 45 28 43 48 361 40 753 60 241 79 51 54
22 15 1910 135 84 10 29 365 15 271 18 209 100 172 6 224 50 16 42 62 29 1 40 136 58 253 81 222 22 5 98 307 92
23 15 2065 163 1 177 57 241 63 17 93 321 47 193 97 203 72 128 82 34 96 366 46 144 16 108 9 19 8 64 71 404 66
24 15 1648 128 11 57 30 234 68 50 5 174 47 263 84 102 20 149 26 383 44 88 12 172 51 41 24 53 30 102 67 64 37
25 15 1364 118 97 132 85 73 70 27 28 130 88 71 1 62 33 39 24 92 28 287 74 252 81 155 22 48 1 119 95 101 80
26 15 1508 60 80 35 44 3 42 229 76 4 35 184 50 107 88 97 69 120 48 82 77 205 28 229 28 112 72 262 69 156 87
27 15 1843 388 54 28 26 95 83 47 83 52 19 26 26 1 54 77 51 166 94 515 56 472 88 242 83 36 31 118 74 41 8
28 15 2227 169 37 188 9 84 62 446 62 214 69 158 45 233 91 131 46 161 50 146 56 379 57 114 98 49 6 258 11 54 29
29 15 2220 180 8 36 37 68 9 312 85 151 53 82 30 169 69 385 38 5 46 441 43 100 61 379 44 239 59 56 1 173 7
30 15 2051 99 86 164 4 2 84 196 13 75 39 68 87 30 51 723 18 82 47 14 66 209 98 75 2 670 18 44 69 113 79
31 15 1709 123 54 156 85 53 76 335 92 20 26 254 33 160 53 31 33 11 42 24 15 28 54 115 54 418 92 357 29 52 15
32 15 2900 92 7 203 54 352 51 602 80 159 81 220 9 69 59 43 12 239 97 507 67 480 21 15 60 52 68 24 62 568 88
33 15 1836 280 24 26 69 147 21 269 7 382 56 336 33 143 84 40 7 78 84 89 61 43 92 44 71 42 82 135 85 242 76
34 15 1116 99 60 87 44 47 100 73 89 6 67 48 5 17 65 384 75 78 6 110 42 65 77 82 97 155 79 109 27 36 17
35 15 1715 340 99 43 12 298 31 23 53 51 91 8 6 306 1 165 97 34 37 149 33 294 94 55 21 31 63 166 98 181 3
36 15 1959 278 91 65 51 69 47 342 57 107 54 44 5 106 63 237 40 284 78 35 3 318 18 55 83 10 13 381 53 118 60
37 15 2284 10 78 381 34 479 16 31 34 51 38 272 15 84 50 78 25 179 84 6 53 144 59 355 75 531 12 2 100 252 54
38 15 1676 72 92 31 82 202 14 200 50 270 79 22 23 41 42 120 46 315 45 110 77 226 44 33 5 105 17 194 24 154 24
39 15 2347 19 47 263 63 131 71 43 80 330 41 459 74 42 98 60 64 28 10 313 17 36 31 232 61 60 81 472 74 446 31
40 15 1897 114 63 74 17 82 95 55 98 166 46 444 3 407 60 15 50 105 38 315 18 75 20 73 62 184 5 2 37 261 87
41 15 2135 57 87 43 12 582 58 147 5 130 62 331 10 268 82 52 39 110 21 52 66 127 54 89 23 250 42 68 90 363 91
42 15 2468 429 46 314 16 430 64 237 83 39 19 11 84 193 64 40 26 340 18 199 4 354 1 122 28 1 56 85 61 291 45
43 15 1199 72 35 8 35 360 90 169 2 42 5 148 4 61 18 60 50 25 49 139 58 21 74 50 38 182 97 103 89 59 100
44 15 1664 99 87 216 90 104 35 34 51 246 98 77 71 101 61 157 24 34 77 128 10 40 59 221 94 157 14 118 53 349 10
45 15 2892 201 47 200 20 726 8 212 1 21 14 312 51 723 42 121 10 76 64 551 12 17 99 331 62 45 2 7 72 73 73
46 15 1552 82 87 286 99 41 47 47 72 1 16 57 87 227 96 32 41 433 45 111 80 213 7 101 85 19 92 35 24 256 55
47 15 1884 181 37 197 89 67 79 372 23 211 22 88 12 95 57 23 61 273 57 57 89 256 11 55 12 157 84 96 33 228 79
48 15 1805 56 57 17 23 379 2 110 2 43 12 4 36 402 52 649 97 140 46 62 98 12 80 150 1 63 52 115 84 55 53
49 15 2688 102 20 102 69 117 25 333 5 249 26 3 95 590 33 302 38 108 61 464 74 349 24 26 22 25 61 338 58 252 26
50 15 2383 338 69 400 10 99 16 227 50 98 83 97 27 181 76 144 28 67 83 224 86 300 38 233 60 184 46 188 53 199 86
51 15 2304 82 83 83 8 328 50 533 82 68 59 353 15 77 8 70 21 34 4 272 85 273 13 142 75 185 78 83 7 297 41
52 15 2695 357 96 250 20 276 13 307 90 81 38 14 46 461 91 97 73 357 47 206 43 313 100 143 65 14 94 118 83 375 31
53 15 2268 167 35 221 56 70 89 200 39 135 77 525 35 353 74 73 42 167 62 78 63 330 23 180 55 60 43 224 62 53 50
54 15 2191 286 71 85 50 334 20 60 99 60 31 175 100 17 86 48 30 192 26 174 26 102 70 118 92 144 24 43 95 901 84
55 15 2033 496 97 33 83 35 19 445 28 98 12 70 68 391 100 138 86 183 92 272 75 201 28 68 5 57 69 31 44 24 22
56 15 3158 38 41 299 9 389 18 448 93 323 3 62 11 463 18 50 70 175 68 705 72 543 93 15 100 104 7 17 7 317 25
57 15 1795 110 70 30 31 22 25 20 67 11 93 198 34 263 63 43 75 6 19 101 84 689 85 127 79 94 21 145 26 385 42
58 15 2761 368 79 190 97 172 27 253 46 192 68 92 28 490 69 184 53 134 52 483 66 19 6 84 46 12 43 356 80 423 100
59 15 1786 273 63 15 71 97 6 328 29 570 77 46 38 360 40 69 78 6 51 36 72 169 69 127 30 18 3 27 80 92 28
60 15 1780 206 43 222 3 5 22 247 16 38 53 131 14 197 99 316 61 120 88 161 12 100 26 260 83 56 37 44 100 122 32
61 15 1896 148 32 375 77 336 72 92 40 90 57 101 52 65 18 30 92 77 71 251 5 312 100 25 53 183 89 240 61 46 85
62 15 2286 236 74 36 14 141 44 359 89 220 52 238 92 280 93 12 88 451 83 64 52 8 20 414 31 175 82 161 94 63 50
63 15 2335 157 34 108 7 493 81 161 79 16 43 109 63 359 75 74 17 281 10 6 38 125 59 237 87 316 25 255 15 222 87
64 15 1792 48 5 559 67 89 100 193 51 219 47 30 58 391 17 130 29 117 70 66 42 149 57 27 50 180 33 17 48 26 8
65 15 1276 47 85 462 40 363 51 7 3 76 45 68 95 26 63 42 95 173 80 23 34 54 19 59 5 49 58 126 35 20 25
66 15 2074 24 25 133 9 121 16 289 98 30 83 304 5 334 82 149 58 231 68 109 82 131 87 355 60 183 78 99 13 101 82
67 15 2914 280 99 31 11 189 57 789 61 81 41 135 46 204 10 516 96 105 3 567 75 327 40 117 57 62 49 22 33 218 15
68 15 1518 158 3 35 23 246 74 37 25 24 74 38 82 8 40 74 27 253 86 167 9 22 41 171 6 173 58 332 83 160 12
69 15 1981 325 21 18 24 340 30 134 34 113 17 67 67 39 22 3 57 91 47 79 24 300 5 455 62 295 33 93 36 125 62
70 15 1960 65 57 460 84 70 82 15 58 200 99 174 80 69 59 142 6 233 10 19 78 359 44 441 80 15 87 178 25 11 16
71 15 1870 57 93 5 71 268 98 301 48 293 26 166 65 198 45 239 17 69 23 167 46 111 24 121 12 167 71 60 45 116 58
72 15 1365 7 97 46 67 150 46 240 70 204 19 24 12 96 8 67 55 184 11 29 20 351 33 30 25 40 17 211 3 28 69
73 15 1660 206 57 239 49 24 26 4 12 51 52 139 2 179 83 24 96 370 21 109 60 206 9 76 42 32 30 155 37 262 83
74 15 2021 431 16 2 10 28 47 104 29 57 32 120 2 35 92 286 66 168 60 457 54 223 14 10 50 188 35 383 14 35 1
75 15 1720 191 98 110 72 14 82 406 39 156 41 227 74 16 26 59 85 152 8 391 52 42 24 175 92 100 77 73 11 38 22
76 15 1464 34 54 49 65 287 100 330 15 195 69 140 49 144 61 124 4 385 76 1 99 28 79 59 38 4 54 43 83 8 23
77 15 1463 298 86 110 56 313 36 28 55 72 8 24 35 71 94 146 33 326 28 30 66 257 43 68 71 14 52 64 96 8 30
78 15 2298 39 52 430 32 208 48 43 62 147 96 165 13 55 26 3 92 266 23 519 43 158 100 212 65 33 97 325 96 270 69
79 15 2326 10 14 65 9 267 83 467 19 146 89 113 53 268 8 66 67 162 48 420 29 39 95 414 45 299 17 41 69 131 9
80 15 2214 296 9 262 40 277 71 168 72 327 22 262 40 79 74 183 55 20 4 501 82 92 49 187 17 55 25 49 71 10 50
81 15 2240 428 41 45 59 75 78 327 56 202 46 301 45 108 45 32 3 183 63 195 71 202 26 288 53 226 89 60 10 129 45
82 15 1888 210 25 63 62 528 98 87 62 98 64 61 66 351 35 40 59 115 70 62 41 23 35 152 37 185 17 293 76 93 69
83 15 1484 116 48 148 5 227 80 70 24 183 10 7 19 60 6 341 80 217 28 206 57 1 5 5 27 72 13 195 31 7 62
84 15 3024 403 18 69 45 303 55 110 1 27 32 172 57 265 78 416 82 289 38 263 59 376 40 56 26 451 70 60 88 521 46
85 15 2212 433 66 482 27 29 34 15 67 179 55 289 23 150 7 26 6 44 32 431 56 299 100 72 31 84 54 51 63 181 72
86 15 1312 320 48 230 77 253 57 107 48 120 41 1 58 21 37 25 71 136 88 41 48 133 54 55 92 42 44 155 12 2 18
87 15 1364 30 98 78 99 27 85 5 73 24 38 251 35 224 64 209 74 366 82 128 73 90 3 100 22 73 58 93 15 7 71
88 15 1700 289 35 528 20 239 86 26 70 78 52 76 17 24 35 129 70 7 48 192 85 247 3 11 18 33 86 109 38 138 91
89 15 1914 173 49 101 10 177 40 37 59 256 23 182 68 21 93 10 37 65 99 267 51 592 13 58 63 321 2 49 13 84 72
90 15 2096 303 18 172 51 191 34 274 83 203 33 76 4 65 36 105 96 258 23 101 27 173 81 625 54 10 10 55 79 9 48
91 15 2144 232 31 38 89 65 46 150 75 464 3 38 79 104 10 205 50 475 8 346 13 58 99 19 66 163 98 174 60 149 14
92 15 1839 26 37 149 52 9 23 67 70 59 57 101 3 43 27 147 56 195 23 490 90 148 38 603 79 31 78 107 36 124 100
