1 15 15357 431 1 515 46 2424 4 1784 84 326 26 648 30 1756 12 1804 25 182 57 2567 46 807 91 2851 62 2931 57 87 9 84 78
2 15 14888 1541 66 1409 74 600 49 1830 9 1203 55 265 80 2106 51 889 69 95 66 2806 52 1000 13 90 86 2012 17 1714 55 1050 19
3 15 22662 2932 64 2370 17 2809 6 2497 83 208 36 880 66 2222 17 2631 53 703 20 2023 35 893 86 1647 95 1885 96 2866 22 1762 87
4 15 18140 2497 20 646 96 1281 60 201 35 214 27 1948 64 2124 71 744 9 2886 48 1820 75 1362 79 2252 70 920 71 2437 5 1343 75
5 15 17479 414 55 2077 78 1397 87 2166 54 996 20 1860 35 2713 32 524 77 322 33 411 48 1713 31 2046 82 2220 11 2848 67 142 33
6 15 21120 1137 80 657 10 1927 40 782 94 1507 32 2783 93 1547 44 2016 64 2830 97 622 21 1725 81 2308 78 2191 7 2517 23 1851 49
7 15 16680 2328 78 412 89 2317 91 288 87 1916 41 1659 19 780 42 481 63 485 76 804 39 2660 80 2388 61 193 10 1428 19 2712 56
8 15 17927 1902 70 1425 88 1197 77 394 74 2310 59 188 39 2844 27 374 64 1361 27 2388 29 1303 68 130 89 1934 53 2756 24 1903 65
9 15 17944 971 6 1979 18 1725 58 2425 66 726 35 342 60 1504 87 2940 76 1924 86 1758 31 2093 83 1413 38 1289 35 841 85 501 58
10 15 19749 582 99 2113 27 1552 40 1509 97 2939 46 2976 19 2733 88 1659 43 553 24 677 30 1389 23 1301 95 654 78 1223 25 2827 8
11 15 19328 955 67 2750 86 497 8 901 39 2102 10 549 71 1532 29 2475 38 1893 54 2523 46 2775 36 30 7 2420 11 1677 34 1081 54
12 15 20936 1344 64 471 30 1585 21 2943 29 1350 79 251 13 2353 17 1470 81 2467 8 1439 6 2429 83 1204 47 1360 86 2534 12 2970 72
13 15 15510 2439 62 1332 26 710 37 890 41 729 93 2668 95 2008 50 936 18 186 23 1151 15 357 51 2418 87 976 50 1268 79 1320 71
14 15 16029 1153 72 264 28 357 45 2969 30 1717 11 788 61 1202 24 2636 38 2820 39 2884 63 1384 50 126 66 22 93 727 27 988 35
15 15 17948 2730 30 773 100 1020 32 293 1 2835 57 1925 32 2797 17 426 29 1739 92 2554 6 865 82 277 6 101 26 2926 32 1175 60
16 15 21432 828 20 2237 81 2685 100 972 1 2362 43 2692 38 780 21 1896 10 2889 36 1979 1 996 43 2321 32 970 99 2564 1 620 93
17 15 20276 1467 8 448 54 2117 79 2516 56 1043 7 2889 61 359 78 1671 16 1895 90 2624 48 1156 28 2508 48 1503 23 961 77 2189 20
18 15 24141 1936 87 2917 60 2645 18 1773 45 451 89 1958 91 1419 31 2865 38 2997 60 1903 49 1974 9 2018 77 1770 17 2869 19 682 25
