1 15 5122 144 1 172 46 808 4 595 84 109 26 216 30 586 12 602 25 61 57 856 46 269 91 951 62 977 57 29 9 28 78
2 15 4966 514 66 470 74 200 49 610 9 401 55 89 80 702 51 297 69 32 66 936 52 334 13 30 86 671 17 572 55 350 19
3 15 7560 978 64 790 17 937 6 833 83 70 36 294 66 741 17 877 53 235 20 675 35 298 86 549 95 629 96 956 22 588 87
4 15 6050 833 20 216 96 427 60 67 35 72 27 650 64 708 71 248 9 962 48 607 75 454 79 751 70 307 71 813 5 448 75
5 15 5829 138 55 693 78 466 87 722 54 332 20 620 35 905 32 175 77 108 33 137 48 571 31 682 82 740 11 950 67 48 33
6 15 7044 379 80 219 10 643 40 261 94 503 32 928 93 516 44 672 64 944 97 208 21 575 81 770 78 731 7 839 23 617 49
7 15 5563 776 78 138 89 773 91 96 87 639 41 553 19 260 42 161 63 162 76 268 39 887 80 796 61 65 10 476 19 904 56
8 15 5979 634 70 475 88 399 77 132 74 770 59 63 39 948 27 125 64 454 27 796 29 435 68 44 89 645 53 919 24 635 65
9 15 5984 324 6 660 18 575 58 809 66 242 35 114 60 502 87 980 76 642 86 586 31 698 83 471 38 430 35 281 85 167 58
10 15 6586 194 99 705 27 518 40 503 97 980 46 992 19 911 88 553 43 185 24 226 30 463 23 434 95 218 78 408 25 943 8
11 15 6445 319 67 917 86 166 8 301 39 701 10 183 71 511 29 825 38 631 54 841 46 925 36 10 7 807 11 559 34 361 54
12 15 6982 448 64 157 30 529 21 981 29 450 79 84 13 785 17 490 81 823 8 480 6 810 83 402 47 454 86 845 12 990 72
13 15 5172 813 62 444 26 237 37 297 41 243 93 890 95 670 50 312 18 62 23 384 15 119 51 806 87 326 50 423 79 440 71
14 15 5348 385 72 88 28 119 45 990 30 573 11 263 61 401 24 879 38 940 39 962 63 462 50 42 66 8 93 243 27 330 35
15 15 5987 910 30 258 100 340 32 98 1 945 57 642 32 933 17 142 29 580 92 852 6 289 82 93 6 34 26 976 32 392 60
16 15 7147 276 20 746 81 895 100 324 1 788 43 898 38 260 21 632 10 963 36 660 1 332 43 774 32 324 99 855 1 207 93
17 15 6762 489 8 150 54 706 79 839 56 348 7 963 61 120 78 557 16 632 90 875 48 386 28 836 48 501 23 321 77 730 20
18 15 8051 646 87 973 60 882 18 591 45 151 89 653 91 473 31 955 38 999 60 635 49 658 9 673 77 590 17 957 19 228 25
19 15 5952 172 50 961 48 153 42 165 44 119 51 594 30 210 39 912 43 421 77 120 82 362 78 921 70 633 90 799 17 898 6
20 15 6808 789 42 407 10 376 70 439 90 724 40 150 74 826 54 877 17 959 12 904 80 3 76 798 42 865 94 75 92 318 24
21 15 5376 55 42 940 94 840 60 39 20 334 82 316 69 867 2 860 1 376 24 297 30 161 78 200 91 787 17 198 66 450 79
22 15 5268 165 40 235 42 92 42 297 6 790 41 415 96 192 57 16 80 979 28 754 15 135 43 273 63 869 80 909 52 465 76
23 15 5655 738 36 543 97 349 62 33 46 863 32 861 58 37 14 566 94 401 86 871 69 462 90 617 21 182 46 19 72 527 63
24 15 5857 675 46 91 62 522 42 273 93 530 12 768 25 33 73 105 53 187 78 568 5 977 57 512 91 955 15 621 15 505 37
25 15 6320 931 32 75 60 176 13 749 36 284 22 526 14 39 87 470 85 661 93 820 46 737 84 913 15 783 70 506 27 230 32
26 15 4709 307 52 883 91 36 53 913 37 230 7 757 57 946 82 720 24 262 44 130 67 371 91 228 56 57 39 4 48 43 88
27 15 5626 364 51 465 61 429 19 771 51 267 2 159 66 879 85 67 25 117 84 973 27 419 87 816 95 572 90 612 13 123 47
28 15 6780 540 49 332 6 674 31 166 28 570 100 687 24 157 88 743 99 655 95 599 8 652 53 693 16 428 50 734 8 846 26
29 15 4520 916 82 882 38 294 97 229 97 530 90 595 47 81 35 652 69 80 68 56 64 3 33 431 56 24 26 519 76 358 2
30 15 7081 19 82 693 57 708 64 968 1 653 97 249 12 268 61 94 76 991 9 368 58 991 38 939 65 496 1 516 10 899 29
31 15 7047 457 93 75 4 620 49 944 29 735 87 714 49 764 3 409 73 587 30 408 58 892 77 134 53 315 72 979 14 776 12
32 15 5873 623 39 632 94 676 75 134 47 875 91 525 13 495 33 771 13 815 98 537 50 135 41 595 4 99 75 311 80 119 86
33 15 6365 391 54 320 93 828 76 682 56 426 94 297 17 966 40 369 21 997 2 381 84 450 33 480 57 542 97 540 56 288 14
34 15 6453 540 87 792 25 992 14 304 45 866 98 115 84 81 47 642 34 84 82 512 91 389 94 155 100 828 79 789 89 978 46
35 15 4824 370 9 864 77 123 45 390 2 798 22 37 95 766 88 165 26 158 94 457 3 535 50 673 76 18 40 289 64 387 72
36 15 6598 348 40 213 86 13 77 983 42 457 90 991 58 474 18 784 72 924 15 909 17 657 84 63 85 338 89 674 22 420 30
37 15 5797 496 20 504 79 720 33 299 66 638 9 900 9 349 35 406 44 430 9 705 86 130 68 951 6 53 92 467 74 199 91
38 15 6226 117 95 530 88 78 93 654 31 916 90 111 84 384 41 839 85 665 46 140 51 836 92 965 13 355 18 520 1 673 58
39 15 5442 222 74 302 87 84 96 533 14 913 71 452 35 157 23 481 43 75 15 428 46 921 13 503 34 771 55 357 53 604 58
40 15 6722 539 70 316 71 625 95 989 39 931 11 856 46 728 28 502 49 482 51 365 79 74 98 117 68 643 19 736 81 500 56
41 15 5760 381 36 469 64 476 97 300 43 597 76 188 3 700 34 946 62 114 100 389 84 142 28 856 23 113 12 724 11 806 65
42 15 5754 371 100 439 68 516 57 754 61 31 1 157 60 36 56 790 83 658 70 346 33 580 60 1000 77 5 39 927 76 583 78
43 15 5400 52 41 11 64 155 71 919 26 783 63 895 54 217 25 633 92 586 49 25 65 648 19 912 13 180 76 432 5 303 55
44 15 6988 670 10 513 10 979 40 168 9 838 28 784 25 263 20 759 73 705 81 749 63 181 18 254 38 483 97 392 100 998 47
45 15 6654 879 60 558 23 110 16 188 4 681 90 516 6 352 73 906 35 543 69 472 72 850 48 474 52 82 20 758 61 949 73
46 15 6500 53 78 880 32 395 8 510 54 794 1 459 37 598 37 667 35 834 43 125 26 989 57 724 47 180 80 709 9 209 25
