1 15 10240 288 1 343 46 1616 4 1189 84 218 26 432 30 1171 12 1203 25 121 57 1712 46 538 91 1901 62 1954 57 58 9 56 78
2 15 9927 1028 66 939 74 400 49 1220 9 802 55 177 80 1404 51 593 69 64 66 1871 52 667 13 60 86 1341 17 1143 55 700 19
3 15 15110 1955 64 1580 17 1873 6 1665 83 139 36 587 66 1481 17 1754 53 469 20 1349 35 595 86 1098 95 1257 96 1911 22 1175 87
4 15 12093 1665 20 431 96 854 60 134 35 143 27 1299 64 1416 71 496 9 1924 48 1213 75 908 79 1501 70 613 71 1625 5 895 75
5 15 11655 276 55 1385 78 932 87 1444 54 664 20 1240 35 1809 32 350 77 215 33 274 48 1142 31 1364 82 1480 11 1899 67 95 33
6 15 14081 758 80 438 10 1285 40 521 94 1005 32 1855 93 1032 44 1344 64 1887 97 415 21 1150 81 1539 78 1461 7 1678 23 1234 49
7 15 11122 1552 78 275 89 1545 91 192 87 1277 41 1106 19 520 42 321 63 324 76 536 39 1774 80 1592 61 129 10 952 19 1808 56
8 15 11952 1268 70 950 88 798 77 263 74 1540 59 126 39 1896 27 249 64 907 27 1592 29 869 68 87 89 1290 53 1837 24 1269 65
9 15 11965 648 6 1319 18 1150 58 1617 66 484 35 228 60 1003 87 1960 76 1283 86 1172 31 1396 83 942 38 860 35 561 85 334 58
10 15 13168 388 99 1409 27 1035 40 1006 97 1960 46 1984 19 1822 88 1106 43 369 24 452 30 926 23 867 95 436 78 815 25 1885 8
11 15 12886 637 67 1834 86 331 8 601 39 1401 10 366 71 1021 29 1650 38 1262 54 1682 46 1850 36 20 7 1614 11 1118 34 721 54
12 15 13959 896 64 314 30 1057 21 1962 29 900 79 168 13 1569 17 980 81 1645 8 960 6 1619 83 803 47 907 86 1689 12 1980 72
13 15 10340 1626 62 888 26 474 37 593 41 486 93 1779 95 1339 50 624 18 124 23 767 15 238 51 1612 87 651 50 845 79 880 71
14 15 10689 769 72 176 28 238 45 1979 30 1145 11 526 61 802 24 1758 38 1880 39 1923 63 923 50 84 66 15 93 485 27 659 35
15 15 11969 1820 30 516 100 680 32 196 1 1890 57 1284 32 1865 17 284 29 1160 92 1703 6 577 82 185 6 68 26 1951 32 783 60
16 15 14290 552 20 1492 81 1790 100 648 1 1575 43 1795 38 520 21 1264 10 1926 36 1320 1 664 43 1547 32 647 99 1709 1 414 93
17 15 13519 978 8 299 54 1411 79 1677 56 696 7 1926 61 239 78 1114 16 1264 90 1750 48 771 28 1672 48 1002 23 641 77 1459 20
18 15 16096 1291 87 1945 60 1763 18 1182 45 301 89 1306 91 946 31 1910 38 1998 60 1269 49 1316 9 1346 77 1180 17 1913 19 455 25
19 15 11899 344 50 1921 48 305 42 330 44 238 51 1188 30 420 39 1824 43 841 77 239 82 723 78 1841 70 1266 90 1598 17 1796 6
20 15 13609 1577 42 814 10 751 70 877 90 1447 40 300 74 1652 54 1754 17 1917 12 1807 80 5 76 1595 42 1730 94 150 92 636 24
21 15 10747 110 42 1879 94 1680 60 78 20 668 82 632 69 1733 2 1720 1 752 24 594 30 321 78 399 91 1574 17 395 66 899 79
