1 12 999 97 298 84 130 73 135 218 45 135 243 196 201 156 329 33 167 12 395 86 177 130 439 29 477
2 12 835 70 417 25 296 20 304 129 69 117 165 131 475 168 161 10 398 135 420 49 392 27 63 163 445
3 12 943 171 288 76 290 34 495 11 496 63 212 29 455 150 92 324 34 97 280 10 225 106 62 108 245
4 12 762 89 240 90 234 78 495 100 360 6 287 251 330 4 159 28 321 92 29 13 196 201 138 1 3
5 12 676 10 1 200 387 63 193 14 441 49 151 23 500 20 77 117 408 40 317 62 480 102 376 145 207
6 12 973 203 100 67 430 111 452 107 99 11 377 125 369 17 307 69 431 213 67 38 59 117 17 139 263
7 12 661 35 38 66 425 44 392 44 115 48 279 76 124 14 210 27 449 195 62 201 326 60 147 17 483
8 12 653 51 231 113 410 17 327 16 59 5 184 29 368 117 265 11 388 115 408 13 247 203 50 127 397
9 12 835 72 196 34 84 18 185 81 165 15 419 12 182 306 399 30 436 272 268 123 197 72 383 9 229
10 12 570 5 237 84 424 75 339 25 27 44 369 28 436 18 178 212 111 69 479 40 252 6 466 107 488
11 12 664 28 57 5 420 73 57 1 3 111 26 300 318 41 392 41 245 45 90 166 257 17 497 2 158
12 12 788 53 26 48 272 61 198 163 94 182 197 16 459 43 180 27 185 89 352 174 245 126 453 3 82
13 12 461 22 78 19 245 95 35 32 315 94 27 62 401 20 21 21 316 44 273 25 19 67 21 76 436
14 12 1029 31 210 42 271 81 92 59 138 138 274 96 204 163 285 58 76 182 249 134 106 10 403 293 279
15 12 778 94 318 11 193 30 499 113 185 68 25 89 191 138 237 47 471 170 101 81 193 31 12 101 71
16 12 728 69 215 119 425 174 171 52 11 88 134 68 31 19 3 49 256 5 105 182 448 79 364 6 380
17 12 1251 66 447 111 41 188 225 144 359 226 272 69 373 61 30 101 445 232 480 164 16 5 324 197 420
18 12 1028 146 344 188 336 102 465 10 165 70 62 93 101 25 432 156 25 103 75 142 169 59 487 192 53
19 12 786 8 194 8 56 129 87 24 170 3 414 42 224 95 422 312 78 104 285 73 91 41 140 144 324
20 12 901 32 69 3 358 57 376 53 51 79 328 90 447 57 168 142 453 9 145 233 152 362 45 10 390
21 12 665 72 198 71 175 28 116 27 495 97 223 2 120 168 21 22 91 61 333 75 497 11 431 198 281
22 12 855 33 14 48 387 50 341 192 338 50 180 136 409 37 216 59 189 162 467 100 487 44 5 158 499
23 12 463 4 450 100 66 15 148 21 90 20 158 93 310 64 221 63 425 51 381 23 94 91 345 34 53
24 12 895 100 372 20 352 130 486 24 212 48 319 274 385 18 251 318 268 30 336 119 407 20 93 18 321
25 12 678 72 118 106 105 33 67 30 452 89 308 191 349 27 350 3 314 36 405 82 40 155 453 24 12
26 12 762 16 140 35 470 169 51 153 380 138 200 89 423 21 40 106 151 45 230 136 171 23 139 22 236
27 12 960 377 300 121 393 26 266 14 21 183 71 136 89 105 500 86 30 112 247 8 206 31 142 1 199
28 12 939 127 405 111 109 3 488 154 458 118 192 82 5 89 284 121 311 9 465 161 233 97 483 102 357
29 12 768 17 479 183 228 72 80 54 43 10 38 32 351 202 329 29 146 117 339 25 24 87 231 132 419
30 12 632 75 128 192 218 44 56 86 253 21 120 27 146 51 331 32 183 101 394 59 481 66 424 37 350
31 12 567 59 436 36 2 31 162 20 118 46 137 144 366 126 401 78 110 24 5 60 471 51 400 34 164
