1 12 523 97 298 84 130 25 489 33 167 12 395 86 177 23 294 84 108 25 296 20 304 48 88 117 165
2 12 546 135 420 163 445 41 318 11 321 76 290 34 495 11 496 29 389 29 455 38 5 10 225 106 62
3 12 578 171 464 4 159 28 321 92 29 13 196 201 138 1 3 52 130 10 1 14 441 20 77 117 408
4 12 523 62 480 102 376 145 207 67 430 11 377 38 59 12 256 35 38 44 115 48 279 76 124 14 210
5 12 329 3 119 134 423 113 410 17 327 16 59 5 184 29 368 34 84 18 185 16 276 15 419 12 182
6 12 458 65 128 72 383 9 229 84 424 75 339 25 27 44 369 28 436 18 178 40 252 6 466 107 488
7 12 276 28 57 5 420 73 57 1 3 41 392 11 84 17 497 2 158 48 272 61 198 16 459 43 180
8 12 382 14 188 27 185 132 302 3 82 14 488 22 78 19 245 20 21 25 19 67 21 76 436 59 138
9 12 580 42 277 138 274 96 204 10 403 2 481 113 185 138 237 30 421 31 12 69 215 52 11 5 105
10 12 573 79 364 6 380 20 351 145 6 9 37 21 327 81 355 24 237 36 53 117 282 86 228 93 101
11 12 362 94 500 25 432 8 194 8 56 62 256 24 170 3 414 42 224 95 422 32 69 3 358 57 376
12 12 439 76 162 5 261 9 145 10 390 13 345 72 198 71 175 28 116 27 495 47 268 180 39 11 431
13 12 596 59 189 72 69 4 450 100 66 15 148 21 90 20 158 93 310 64 221 63 425 51 381 183 359
14 12 513 56 382 11 25 130 486 58 190 48 319 13 490 30 336 72 118 94 270 33 67 49 298 48 354
15 12 451 36 405 24 12 108 368 16 140 35 470 138 200 89 423 21 40 25 42 45 230 22 236 5 143
16 12 476 45 72 105 500 8 206 31 142 1 199 68 289 3 488 82 5 9 465 102 357 54 43 87 231
17 12 497 27 146 101 394 59 481 16 221 37 350 36 2 31 162 14 197 46 137 144 366 51 306 60 471
18 12 324 44 161 30 400 18 217 2 206 41 383 7 38 131 344 78 431 14 127 26 95 13 126 1 267
19 12 711 32 115 122 460 64 452 59 366 21 38 94 41 42 307 74 34 154 178 73 279 25 26 129 55
20 12 556 18 183 34 43 79 105 76 262 41 149 85 341 57 433 120 291 31 321 72 265 82 19 1 419
21 12 460 8 39 34 432 15 253 78 343 41 234 7 328 57 394 110 416 27 378 168 457 14 206 16 164
22 12 453 5 408 6 209 12 73 14 266 58 266 26 73 102 270 80 401 22 59 120 483 96 153 26 339
23 12 432 41 99 12 309 140 119 39 361 52 305 20 32 39 416 45 301 41 306 22 353 21 408 68 421
24 12 348 44 219 4 466 8 148 2 301 55 210 18 81 22 60 26 453 4 29 153 5 83 484 17 182
25 12 587 48 58 75 161 147 469 28 101 16 315 83 488 50 337 33 255 35 234 22 23 169 93 28 411
26 12 484 16 166 26 190 3 264 72 294 1 497 126 267 67 72 41 339 16 406 46 412 82 263 109 257
27 12 456 77 8 11 111 21 208 44 10 53 82 47 84 77 118 135 359 21 488 30 317 14 47 40 299
28 12 508 1 205 57 313 37 81 26 283 28 487 83 230 222 15 6 366 8 250 26 183 37 307 105 71
29 12 445 30 310 106 89 91 114 26 193 55 102 26 328 64 267 16 423 20 93 6 417 97 317 20 129
30 12 497 81 193 1 278 66 398 36 174 4 172 180 448 85 7 21 25 74 16 31 89 30 246 13 244
31 12 447 11 370 25 187 18 208 52 442 30 498 51 381 52 175 17 254 123 489 53 203 17 382 110 126
32 12 540 123 30 79 70 59 261 101 233 100 96 22 331 72 190 11 68 40 211 9 493 37 114 23 6
33 12 284 37 364 13 415 41 433 24 356 1 76 29 433 50 180 16 205 65 259 51 424 10 460 18 116
34 12 469 99 445 34 395 186 112 48 285 1 170 79 419 9 115 22 56 2 178 70 226 31 489 6 399
35 12 533 28 264 6 420 51 100 184 50 54 304 134 137 13 305 8 48 14 373 114 246 49 411 12 108
36 12 493 72 139 100 428 47 357 41 412 78 170 34 291 35 105 17 20 79 431 21 304 52 189 41 186
37 12 335 10 217 7 229 50 454 20 36 2 115 72 321 7 468 100 192 68 381 37 209 7 375 39 315
38 12 544 112 309 58 113 3 467 9 427 24 149 96 127 87 129 138 206 41 126 74 420 22 475 17 27
39 12 542 61 453 17 414 18 92 56 346 49 58 69 427 92 458 16 220 12 107 31 53 232 86 25 348
