1 10 661 81 595 84 259 86 269 57 89 74 486 94 334 98 790 83 354 75 877 95 954
2 10 667 84 216 96 592 97 607 75 138 77 330 74 950 67 322 99 795 74 839 91 784
3 10 726 88 769 95 125 68 890 92 635 98 642 85 579 94 990 98 992 95 777 95 909
4 10 676 86 80 71 183 99 450 79 124 79 490 72 274 99 573 66 928 100 317 95 642
5 10 726 94 142 82 58 98 392 60 276 100 6 90 260 99 1 98 882 91 302 96 999
6 10 643 66 673 97 153 77 815 80 898 88 959 80 751 72 413 87 860 78 903 79 198
7 10 653 93 394 98 754 87 861 58 133 93 118 77 33 73 525 57 977 94 75 87 849
8 10 708 92 230 91 558 85 248 98 419 95 898 100 237 60 652 89 294 97 965 78 819
9 10 701 97 118 100 368 95 735 77 530 98 776 78 815 98 494 60 99 80 858 94 167
10 10 729 97 552 98 837 98 364 80 37 88 256 86 766 99 457 84 848 86 678 96 53
11 10 752 95 871 97 355 93 503 99 931 79 976 97 422 95 114 100 840 86 113 100 5
12 10 700 92 490 92 180 67 513 97 993 100 315 91 543 88 395 68 187 83 574 97 918
13 10 722 95 369 83 704 66 490 75 906 100 163 98 976 96 155 97 490 97 41 96 632
14 10 695 96 38 87 41 85 872 88 692 94 419 92 542 84 183 89 275 73 548 81 407
15 10 672 89 152 99 806 42 557 98 386 100 961 78 369 87 50 83 382 73 473 91 941
16 10 701 85 699 94 24 80 142 100 769 87 430 77 849 66 341 90 22 100 209 98 840
17 10 692 99 760 97 701 92 302 72 717 55 544 87 746 88 59 99 74 96 653 81 212
18 10 631 61 840 63 671 80 930 99 329 87 123 82 202 96 864 69 49 80 150 72 337
19 10 676 99 387 99 112 75 173 96 340 100 828 92 447 82 844 38 156 92 280 72 647
20 10 648 94 137 100 715 89 751 90 101 85 655 83 894 89 336 54 304 28 89 99 780
21 10 718 86 396 86 350 95 231 95 990 81 445 100 239 67 42 96 182 98 861 94 28
22 10 649 78 268 74 145 91 682 62 676 91 359 73 817 93 431 89 378 92 9 69 998
23 10 707 100 900 81 131 98 295 96 179 97 315 82 620 88 441 88 850 90 762 64 718
24 10 712 89 763 82 690 94 106 87 583 81 743 96 424 91 637 98 979 95 671 77 814
25 10 721 86 235 79 210 94 134 95 903 83 616 100 628 93 809 96 23 79 735 97 279
26 10 679 73 399 83 846 96 80 79 302 92 460 75 328 96 278 96 471 64 395 95 532
27 10 686 87 839 100 285 64 142 73 177 80 1000 83 59 78 494 99 411 94 283 100 397
28 10 646 75 810 70 915 73 50 84 10 99 929 68 465 81 966 80 713 90 85 88 106
29 10 676 77 677 96 47 83 462 74 838 83 506 96 239 95 292 67 814 94 365 80 788
30 10 701 85 566 89 962 87 848 93 699 93 4 94 324 98 394 91 273 72 731 75 801
31 10 739 90 611 89 941 90 799 94 328 95 799 97 434 100 412 78 757 100 346 91 684
32 10 711 92 766 80 273 78 278 89 712 74 687 85 861 98 254 95 190 98 251 100 533
