1 10 544 15 172 84 259 59 602 57 89 74 486 61 401 55 800 94 334 98 790 83 354
2 10 686 86 943 96 588 87 833 96 592 97 607 70 708 82 448 75 138 78 867 91 175
3 10 629 74 950 67 322 99 795 74 839 49 776 78 886 91 784 95 125 68 890 92 635
4 10 658 88 56 66 575 66 343 98 642 86 309 94 990 71 518 88 423 95 909 71 183
5 10 644 83 631 36 67 81 559 99 450 79 124 79 490 83 468 85 990 81 719 99 573
6 10 680 88 940 50 659 100 317 95 642 82 58 98 392 60 276 100 6 79 898 99 1
7 10 671 93 489 61 773 56 632 98 882 89 904 96 999 97 153 77 815 93 633 79 407
8 10 662 83 877 80 751 80 865 94 915 72 413 87 860 78 903 79 198 79 415 96 564
9 10 524 76 738 97 613 87 861 58 133 62 182 46 716 46 619 53 768 73 525 57 977
10 10 688 96 621 94 75 60 129 75 284 87 849 82 737 92 230 91 558 85 248 98 419
11 10 644 62 123 69 157 99 950 60 652 89 294 97 965 36 775 97 653 97 118 100 368
12 10 677 100 939 95 735 77 530 98 776 53 495 98 494 60 99 75 793 94 167 97 369
13 10 656 100 381 84 329 98 837 98 364 39 798 95 871 46 535 76 393 86 766 99 457
14 10 678 100 474 84 848 68 420 72 299 86 678 96 53 92 738 95 871 97 355 58 222
15 10 594 54 913 43 149 93 503 99 931 79 976 65 736 81 556 97 422 70 946 62 992
16 10 614 84 274 86 113 100 5 78 52 41 636 92 783 92 490 65 912 67 513 63 179
17 10 666 97 993 100 315 88 558 90 51 91 543 52 196 95 315 88 395 68 187 64 393
18 10 631 83 574 65 585 80 756 97 918 92 360 95 369 45 197 95 219 71 133 66 490
19 10 696 88 703 75 906 88 18 80 416 96 155 97 490 82 69 94 630 82 54 88 801
20 10 673 35 147 92 545 96 38 87 41 85 872 88 692 94 419 92 542 84 183 89 275
21 10 620 92 553 73 548 81 407 68 569 89 152 64 497 72 624 99 806 42 557 96 201
22 10 656 69 101 95 998 78 369 87 50 83 382 73 473 91 941 67 201 84 385 94 24
23 10 643 100 769 87 430 77 849 28 653 90 22 72 778 83 326 83 268 87 62 97 6
24 10 620 75 45 64 895 85 728 99 760 97 701 87 894 78 81 63 449 72 717 55 544
25 10 602 72 12 87 746 88 59 80 890 54 959 68 32 100 647 61 840 63 671 80 930
26 10 662 85 441 99 329 87 123 82 202 57 709 82 209 75 706 80 1 86 518 95 288
27 10 616 89 37 53 177 69 49 80 150 72 337 89 973 62 105 85 201 75 173 96 340
28 10 662 86 220 100 828 92 447 82 844 38 156 80 569 86 182 92 280 72 647 100 715
29 10 636 90 101 85 655 61 764 80 70 83 894 82 469 89 599 89 336 72 905 64 321
30 10 649 99 289 54 304 28 89 99 780 98 690 77 711 86 350 95 231 95 990 81 445
31 10 656 91 536 65 77 67 42 96 182 88 665 86 994 98 861 61 561 90 580 78 268
32 10 588 75 422 70 905 91 682 60 543 78 471 51 333 84 850 62 676 91 359 73 817
33 10 683 89 378 68 934 81 973 92 164 63 747 86 138 100 900 81 131 98 295 96 179
34 10 716 91 58 97 315 82 620 88 441 88 850 90 762 96 187 82 690 94 106 87 583
35 10 641 87 576 81 743 97 703 75 971 96 424 91 637 46 770 97 501 37 536 95 671
36 10 708 97 186 97 642 98 694 86 235 79 210 94 134 95 903 83 616 62 698 95 699
37 10 673 93 809 84 80 89 779 96 23 79 735 97 279 94 939 67 101 70 760 73 399
38 10 632 89 98 83 846 96 80 79 302 65 519 73 317 92 460 73 342 65 277 75 328
39 10 653 66 486 96 278 96 471 64 395 81 743 70 3 62 950 98 41 84 905 100 285
40 10 680 92 144 64 142 73 177 80 1000 83 59 78 494 99 411 94 283 100 397 87 578
41 10 600 97 308 75 810 78 217 55 205 51 650 69 550 78 754 100 975 70 915 77 384
42 10 645 73 50 84 10 77 80 76 622 78 901 91 974 99 929 68 465 81 966 80 713
43 10 664 97 957 64 455 68 857 90 85 99 75 94 702 60 658 95 291 82 177 81 736
44 10 659 81 509 77 677 96 47 83 462 74 838 90 199 86 256 62 435 92 112 83 506
45 10 658 95 292 90 662 91 330 80 788 54 598 85 566 89 962 87 848 57 221 95 545
46 10 717 98 274 88 872 93 4 94 324 97 235 91 273 57 915 98 23 85 220 96 9
47 10 704 90 611 89 941 90 799 94 328 95 799 64 180 84 471 97 434 100 412 78 757
48 10 680 82 493 90 878 91 684 89 477 92 766 80 273 78 278 89 712 74 687 85 861
49 10 653 62 535 98 254 91 822 96 826 90 660 74 421 95 190 30 911 86 614 95 267
50 10 630 98 251 100 533 46 924 84 938 49 556 53 873 76 826 97 305 89 732 96 76
51 10 643 84 368 82 81 92 613 56 611 79 686 85 444 77 903 87 451 84 491 78 130
52 10 668 86 558 63 565 89 978 96 52 75 110 95 288 94 254 83 75 97 365 57 265
53 10 636 94 86 54 89 100 524 69 843 85 524 92 298 84 682 62 377 100 459 56 423
54 10 652 63 433 64 878 95 10 83 70 82 595 91 858 84 37 59 210 94 464 100 838
55 10 614 99 78 81 121 93 386 68 698 55 337 71 263 99 461 76 785 98 506 28 177
56 10 684 85 685 92 468 93 51 95 134 99 656 80 978 93 14 34 171 96 682 89 787
57 10 710 88 540 85 846 95 756 67 914 99 252 75 324 85 522 97 327 99 417 98 146
58 10 588 89 532 59 915 65 281 95 146 64 798 65 505 40 792 85 801 79 84 94 581
59 10 598 77 965 50 666 95 258 49 27 52 702 80 111 53 202 99 593 95 677 98 617
60 10 560 98 684 86 202 74 68 62 551 67 323 65 194 49 711 86 834 71 408 42 889
61 10 695 93 832 92 602 96 919 96 705 84 134 100 323 96 816 87 842 76 755 49 614
62 10 664 86 680 91 595 92 438 70 653 41 402 100 668 96 47 99 646 62 744 93 55
63 10 690 100 601 90 420 90 461 97 809 94 766 92 965 85 781 90 266 76 860 49 18
64 10 700 96 119 71 304 98 530 95 906 100 57 70 10 91 160 97 363 86 321 71 938
65 10 671 97 630 84 975 82 30 72 273 77 391 100 531 73 901 94 509 94 468 66 565
