1 12 2903 72 86 417 130 293 301 121 284 428 135 283 45 274 330 305 201 272 400 351 149 345 329 468 167
2 12 3589 336 286 274 95 415 177 371 439 265 99 338 149 427 472 478 294 431 417 476 296 325 354 351 43
3 12 3005 372 391 376 154 372 69 390 434 361 166 158 384 286 341 409 51 475 24 110 322 196 467 252 464
4 12 3012 258 336 483 101 366 420 242 388 387 443 320 277 206 314 444 398 303 50 238 452 385 32 133 319
5 12 3172 338 445 323 460 162 330 329 172 490 321 427 155 236 215 171 425 467 495 353 259 438 212 232 217
6 12 3247 204 472 459 83 355 141 413 316 177 34 404 280 267 224 316 148 265 491 395 62 393 245 411 234
7 12 3316 429 59 495 202 407 222 128 183 335 156 87 113 192 60 435 249 401 360 495 287 302 117 440 470
8 12 3072 481 231 250 330 148 497 170 49 85 142 426 145 409 29 488 196 300 138 500 3 394 449 190 105
9 12 3286 491 1 269 36 420 174 301 387 279 316 448 236 193 418 383 97 224 442 237 478 384 82 479 114
10 12 3461 262 247 481 77 210 220 297 105 215 384 461 317 448 85 449 426 395 204 348 449 362 75 399 376
11 12 3423 466 458 159 356 470 420 298 100 434 430 149 390 394 99 329 391 463 197 149 395 478 282 490 377
12 12 3580 435 455 257 376 484 307 432 431 288 67 436 231 447 101 226 310 261 137 463 59 384 17 362 263
13 12 3296 390 22 489 256 466 38 297 65 375 142 67 435 410 369 347 131 229 258 457 115 406 118 188 253
14 12 3527 303 93 386 134 425 124 487 210 434 474 306 62 232 270 243 29 337 83 498 119 300 326 458 441
15 12 3157 298 41 344 338 179 388 347 354 485 59 496 184 324 5 258 450 38 310 435 245 382 205 361 150
16 12 3344 384 265 490 388 312 316 466 371 263 248 488 247 298 50 374 397 266 462 414 341 276 467 149 483
17 12 2949 185 499 420 165 144 10 396 496 486 419 321 42 410 455 414 395 226 185 381 224 195 399 109 471
18 12 3249 436 128 229 268 378 197 230 199 492 229 290 90 392 462 417 424 337 210 147 248 395 163 319 450
19 12 3163 175 203 220 41 476 27 457 369 242 473 327 458 448 420 333 70 289 111 368 432 267 457 352 173
20 12 3068 213 75 461 252 274 261 302 149 495 466 244 254 322 368 402 278 292 180 94 350 308 496 428 57
21 12 3238 362 403 377 16 297 278 173 290 384 191 464 292 390 26 201 318 460 392 269 122 293 13 378 23
22 12 3377 335 257 199 45 419 392 365 404 375 91 484 497 499 158 440 279 111 77 94 341 448 26 453 272
23 12 3040 425 237 258 98 379 475 365 27 213 129 495 362 232 398 355 105 338 94 266 319 322 293 153 400
24 12 3416 378 278 485 459 458 180 234 104 487 188 335 474 189 228 472 110 352 67 185 54 369 302 327 245
25 12 3468 192 437 247 375 466 284 303 152 498 82 208 5 479 78 482 245 406 35 469 315 375 116 211 423
26 12 3710 439 401 481 21 480 316 457 273 476 19 390 200 151 128 434 21 247 79 440 346 184 470 459 271
27 12 3257 331 244 369 99 206 442 174 467 459 277 242 26 405 204 277 107 443 76 319 249 356 312 491 403
28 12 3152 402 331 208 279 199 8 407 318 343 51 108 115 463 142 214 471 388 185 433 25 412 191 363 237
29 12 3348 457 239 454 471 386 16 449 380 331 101 200 420 205 235 489 383 76 359 269 462 470 12 400 71
30 12 3006 438 80 184 22 432 215 382 425 213 184 165 4 327 171 412 326 170 161 399 123 187 130 449 11
31 12 3764 396 305 320 248 453 185 357 389 413 163 169 50 486 412 332 33 452 374 413 134 433 31 482 3
32 12 2620 371 23 218 319 289 26 308 289 279 422 333 80 187 481 92 108 422 383 435 447 299 93 42 228
33 12 2659 313 225 90 258 458 151 265 91 232 267 217 343 275 272 28 73 440 30 400 445 269 480 337 16
34 12 3601 405 106 496 324 294 381 406 48 304 420 354 313 282 417 405 117 321 39 403 113 465 53 367 171
35 12 3495 334 215 293 130 491 165 421 283 384 282 431 62 376 61 440 467 408 101 293 158 213 407 285 355
