1 10 264 86 172 17 259 42 602 44 89 27 486 40 401 46 800 7 334 3 790 18 354
2 10 121 15 943 5 588 14 833 5 592 4 607 31 708 19 448 26 138 23 867 10 175
3 10 178 27 950 34 322 2 795 27 839 52 776 23 886 10 784 6 125 33 890 9 635
4 10 149 13 56 35 575 35 343 3 642 15 309 7 990 30 518 13 423 6 909 30 183
5 10 164 18 631 65 67 20 559 2 450 22 124 22 490 18 468 16 990 20 719 2 573
6 10 127 13 940 51 659 1 317 6 642 19 58 3 392 41 276 1 6 22 898 2 1
7 10 136 8 489 40 773 45 632 3 882 12 904 5 999 4 153 24 815 8 633 22 407
8 10 145 18 877 21 751 21 865 7 915 29 413 14 860 23 903 22 198 22 415 5 564
9 10 284 25 738 4 613 14 861 43 133 39 182 55 716 55 619 48 768 28 525 44 977
10 10 120 5 621 7 75 41 129 26 284 14 849 19 737 9 230 10 558 16 248 3 419
11 10 163 39 123 32 157 2 950 41 652 12 294 4 965 65 775 4 653 4 118 1 368
12 10 130 1 939 6 735 24 530 3 776 48 495 3 494 41 99 26 793 7 167 4 369
13 10 151 1 381 17 329 3 837 3 364 62 798 6 871 55 535 25 393 15 766 2 457
14 10 129 1 474 17 848 33 420 29 299 15 678 5 53 9 738 6 871 4 355 43 222
15 10 213 47 913 58 149 8 503 2 931 22 976 36 736 20 556 4 422 31 946 39 992
16 10 193 17 274 15 113 1 5 23 52 60 636 9 783 9 490 36 912 34 513 38 179
17 10 141 4 993 1 315 13 558 11 51 10 543 49 196 6 315 13 395 33 187 37 393
18 10 176 18 574 36 585 21 756 4 918 9 360 6 369 56 197 6 219 30 133 35 490
19 10 112 13 703 26 906 13 18 21 416 5 155 4 490 19 69 7 630 19 54 13 801
20 10 134 66 147 9 545 5 38 14 41 16 872 13 692 7 419 9 542 17 183 12 275
21 10 187 9 553 28 548 20 407 33 569 12 152 37 497 29 624 2 806 59 557 5 201
22 10 151 32 101 6 998 23 369 14 50 18 382 28 473 10 941 34 201 17 385 7 24
23 10 164 1 769 14 430 24 849 73 653 11 22 29 778 18 326 18 268 14 62 4 6
24 10 188 26 45 37 895 16 728 2 760 4 701 14 894 23 81 38 449 29 717 46 544
25 10 205 29 12 14 746 13 59 21 890 47 959 33 32 1 647 40 840 38 671 21 930
26 10 145 16 441 2 329 14 123 19 202 44 709 19 209 26 706 21 1 15 518 6 288
27 10 192 12 37 48 177 32 49 21 150 29 337 12 973 39 105 16 201 26 173 5 340
28 10 145 15 220 1 828 9 447 19 844 63 156 21 569 15 182 9 280 29 647 1 715
29 10 172 11 101 16 655 40 764 21 70 18 894 19 469 12 599 12 336 29 905 37 321
30 10 158 2 289 47 304 73 89 2 780 3 690 24 711 15 350 6 231 6 990 20 445
31 10 152 10 536 36 77 34 42 5 182 13 665 15 994 3 861 40 561 11 580 23 268
32 10 220 26 422 31 905 10 682 41 543 23 471 50 333 17 850 39 676 10 359 28 817
33 10 124 12 378 33 934 20 973 9 164 38 747 15 138 1 900 20 131 3 295 5 179
34 10 92 10 58 4 315 19 620 13 441 13 850 11 762 5 187 19 690 7 106 14 583
35 10 166 14 576 20 743 4 703 26 971 5 424 10 637 55 770 4 501 64 536 6 671
36 10 99 4 186 4 642 3 694 15 235 22 210 7 134 6 903 18 616 39 698 6 699
